order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,customer_segment,payment_method,shipping_days,shipping_cost,customer_rating
ORD-100075,2025-09-27,North America,Books,Biography,4,29.62,0,118.48,SMB,PayPal,12,28.16,4.0
ORD-100672,2025-09-27,North America,Sports & Outdoors,Bike,6,271.58,0,1629.48,Consumer,Google Pay,2,45.31,3.9
ORD-100353,2025-09-27,North America,Clothing,T-Shirt,7,25.73,15,153.09,SMB,Bank Transfer,10,17.54,5.0
ORD-100393,2025-09-27,North America,Sports & Outdoors,Yoga Mat,9,110.56,0,995.04,Consumer,PayPal,5,26.63,3.8
ORD-101273,2025-09-28,Latin America,Electronics,Smartphone,1,1649.53,0,1649.53,SMB,PayPal,1,27.79,4.2
ORD-101366,2025-09-28,Asia Pacific,Electronics,Laptop,5,1119.67,0,5598.35,Enterprise,Apple Pay,5,8.44,3.4
ORD-100670,2025-09-29,Middle East,Electronics,Headphones,6,1590.08,20,7632.38,SMB,Bank Transfer,6,42.18,5.0
ORD-101978,2025-09-29,North America,Sports & Outdoors,Dumbbells,8,712.63,10,5130.94,SMB,Credit Card,4,30.8,3.2
ORD-100049,2025-09-29,North America,Electronics,Camera,9,1381.28,0,12431.52,Consumer,Google Pay,8,15.73,3.2
ORD-101685,2025-09-29,North America,Clothing,Hoodie,4,32.04,5,121.75,Consumer,PayPal,13,16.66,4.6
ORD-101834,2025-09-29,Europe,Books,Biography,7,16.77,10,105.65,Consumer,Apple Pay,10,46.47,4.3
ORD-100227,2025-09-29,Europe,Home & Kitchen,Vacuum Cleaner,8,78.31,5,595.16,Consumer,Credit Card,1,25.47,3.8
ORD-100925,2025-09-30,North America,Clothing,Hoodie,5,51.9,0,259.5,SMB,Credit Card,1,18.41,4.6
ORD-101247,2025-09-30,Europe,Books,Cookbook,5,32.51,10,146.29,SMB,Apple Pay,4,43.48,3.9
ORD-101262,2025-09-30,Asia Pacific,Clothing,Jacket,2,57.24,0,114.48,Consumer,PayPal,7,42.78,4.1
ORD-100003,2025-10-01,Asia Pacific,Home & Kitchen,Air Fryer,5,50.59,0,252.95,SMB,PayPal,13,21.67,3.7
ORD-100035,2025-10-01,Europe,Books,Biography,8,11.63,5,88.39,SMB,Google Pay,7,33.78,4.0
ORD-100810,2025-10-02,Asia Pacific,Clothing,Sneakers,7,57.82,0,404.74,SMB,Bank Transfer,11,21.66,4.6
ORD-100738,2025-10-02,Asia Pacific,Clothing,Jeans,9,60.16,0,541.44,Enterprise,Google Pay,13,10.93,4.2
ORD-101452,2025-10-04,North America,Home & Kitchen,Blender,5,140.37,0,701.85,Consumer,Google Pay,9,13.54,3.9
ORD-101324,2025-10-04,North America,Electronics,Headphones,2,933.41,20,1493.46,SMB,PayPal,9,43.82,4.4
ORD-100830,2025-10-04,Europe,Home & Kitchen,Vacuum Cleaner,3,279.02,0,837.06,Consumer,Apple Pay,6,48.02,3.4
ORD-101567,2025-10-04,Asia Pacific,Sports & Outdoors,Bike,8,596.02,20,3814.53,SMB,Credit Card,11,14.59,3.9
ORD-101933,2025-10-04,Asia Pacific,Electronics,Camera,8,1122.59,15,7633.61,Consumer,Credit Card,10,41.49,4.8
ORD-100581,2025-10-04,North America,Books,Biography,3,14.15,15,36.08,Enterprise,Apple Pay,3,43.64,3.3
ORD-100865,2025-10-05,Europe,Sports & Outdoors,Running Shoes,1,252.61,15,214.72,SMB,PayPal,8,8.56,4.2
ORD-101853,2025-10-06,Europe,Home & Kitchen,Microwave,2,472.42,0,944.84,SMB,Bank Transfer,1,5.22,3.4
ORD-101034,2025-10-06,Asia Pacific,Electronics,Laptop,8,1837.04,20,11757.06,Enterprise,Google Pay,1,47.7,5.0
ORD-101203,2025-10-06,Asia Pacific,Sports & Outdoors,Dumbbells,6,49.26,20,236.45,Enterprise,Apple Pay,12,36.12,4.9
ORD-100567,2025-10-07,Asia Pacific,Electronics,Headphones,1,738.87,10,664.98,Consumer,Apple Pay,11,5.48,4.4
ORD-100001,2025-10-07,Europe,Sports & Outdoors,Tent,2,309.22,20,494.75,SMB,Bank Transfer,6,29.96,3.9
ORD-100851,2025-10-07,Europe,Books,Cookbook,3,21.88,15,55.79,Consumer,Apple Pay,1,45.86,3.8
ORD-101282,2025-10-07,Asia Pacific,Sports & Outdoors,Yoga Mat,1,431.07,15,366.41,Consumer,Apple Pay,9,30.1,3.9
ORD-100201,2025-10-08,Asia Pacific,Books,Children's Book,8,31.86,0,254.88,Consumer,PayPal,8,42.33,4.2
ORD-101708,2025-10-08,Asia Pacific,Sports & Outdoors,Tent,6,545.56,15,2782.36,Consumer,Credit Card,7,46.85,4.2
ORD-100507,2025-10-08,Europe,Books,Non-Fiction,9,30.25,5,258.64,Consumer,Google Pay,3,7.65,4.4
ORD-101645,2025-10-08,North America,Books,Biography,9,19.23,0,173.07,Consumer,PayPal,11,16.24,3.6
ORD-101591,2025-10-08,Europe,Home & Kitchen,Microwave,8,465.84,0,3726.72,Enterprise,Apple Pay,12,6.01,3.2
ORD-101891,2025-10-09,Middle East,Home & Kitchen,Coffee Maker,1,223.69,0,223.69,Enterprise,Credit Card,11,47.84,4.1
ORD-100358,2025-10-09,Asia Pacific,Home & Kitchen,Blender,8,75.85,15,515.78,SMB,Apple Pay,3,14.7,4.0
ORD-101734,2025-10-09,Latin America,Sports & Outdoors,Running Shoes,1,617.76,0,617.76,Consumer,PayPal,11,30.98,3.6
ORD-101721,2025-10-10,Asia Pacific,Electronics,Laptop,3,1068.84,0,3206.52,Consumer,Credit Card,3,13.78,3.8
ORD-101355,2025-10-10,Asia Pacific,Sports & Outdoors,Running Shoes,4,58.66,0,234.64,Consumer,Apple Pay,10,20.62,4.2
ORD-100919,2025-10-10,Asia Pacific,Clothing,Sneakers,2,40.07,20,64.11,Consumer,Bank Transfer,10,20.19,3.1
ORD-101811,2025-10-10,North America,Sports & Outdoors,Bike,7,744.85,15,4431.86,Consumer,Bank Transfer,5,47.92,4.4
ORD-101307,2025-10-10,Asia Pacific,Home & Kitchen,Blender,3,115.44,20,277.06,Enterprise,Apple Pay,12,26.56,4.7
ORD-100377,2025-10-11,North America,Books,Fiction,3,28.19,0,84.57,Consumer,Credit Card,5,41.53,4.2
ORD-101696,2025-10-12,Asia Pacific,Books,Fiction,9,10.17,5,86.95,Consumer,Bank Transfer,2,30.75,4.3
ORD-100083,2025-10-12,Asia Pacific,Books,Cookbook,9,20.86,20,150.19,SMB,Apple Pay,12,13.33,4.1
ORD-100802,2025-10-12,Europe,Sports & Outdoors,Dumbbells,4,146.61,0,586.44,Enterprise,Credit Card,10,49.58,3.9
ORD-101021,2025-10-12,North America,Home & Kitchen,Coffee Maker,5,198.5,0,992.5,Consumer,PayPal,8,20.47,4.6
ORD-100791,2025-10-12,North America,Home & Kitchen,Air Fryer,3,200.2,0,600.6,Consumer,PayPal,2,28.66,3.0
ORD-100974,2025-10-12,North America,Clothing,Hoodie,7,52.49,20,293.94,SMB,Credit Card,13,25.88,4.3
ORD-101070,2025-10-12,Europe,Clothing,T-Shirt,4,129.16,0,516.64,SMB,Credit Card,8,48.2,3.7
ORD-101937,2025-10-13,North America,Sports & Outdoors,Dumbbells,6,448.06,0,2688.36,Consumer,Google Pay,5,10.43,3.9
ORD-100899,2025-10-13,Middle East,Electronics,Laptop,8,1191.86,0,9534.88,SMB,Apple Pay,13,25.29,4.1
ORD-100265,2025-10-13,Europe,Books,Cookbook,5,26.85,20,107.4,Consumer,Bank Transfer,8,38.82,4.4
ORD-101692,2025-10-14,Latin America,Sports & Outdoors,Dumbbells,7,342.48,5,2277.49,Consumer,PayPal,4,14.68,3.9
ORD-100664,2025-10-14,North America,Books,Fiction,2,28.16,15,47.87,Consumer,Bank Transfer,1,36.32,4.3
ORD-100415,2025-10-14,Latin America,Books,Cookbook,3,12.17,0,36.51,Consumer,Bank Transfer,12,19.85,3.2
ORD-100910,2025-10-15,Latin America,Home & Kitchen,Coffee Maker,9,428.9,20,3088.08,Consumer,Bank Transfer,4,30.44,4.7
ORD-101809,2025-10-15,Asia Pacific,Clothing,Jeans,8,33.99,5,258.32,Consumer,Credit Card,1,14.0,4.3
ORD-101082,2025-10-15,North America,Books,Children's Book,9,34.81,0,313.29,Enterprise,Apple Pay,1,35.93,3.0
ORD-101738,2025-10-15,Latin America,Clothing,Jacket,1,140.07,5,133.07,Consumer,PayPal,6,39.14,3.5
ORD-100150,2025-10-17,Europe,Sports & Outdoors,Yoga Mat,6,299.76,10,1618.7,SMB,Bank Transfer,11,22.62,4.0
ORD-101770,2025-10-17,North America,Home & Kitchen,Air Fryer,5,182.84,0,914.2,SMB,Apple Pay,6,13.26,4.1
ORD-100948,2025-10-17,Middle East,Sports & Outdoors,Yoga Mat,5,26.88,15,114.24,Enterprise,PayPal,10,8.46,3.9
ORD-101084,2025-10-17,Europe,Clothing,Sneakers,9,30.65,0,275.85,SMB,PayPal,9,18.29,4.3
ORD-100841,2025-10-17,Europe,Electronics,Tablet,6,1492.28,0,8953.68,Consumer,Credit Card,7,38.1,4.4
ORD-100288,2025-10-17,North America,Books,Children's Book,5,24.37,15,103.57,Consumer,Credit Card,8,9.07,2.9
ORD-101883,2025-10-17,Asia Pacific,Sports & Outdoors,Tent,2,278.65,20,445.84,SMB,PayPal,6,36.95,4.8
ORD-101757,2025-10-17,Asia Pacific,Home & Kitchen,Vacuum Cleaner,6,364.51,5,2077.71,Consumer,Bank Transfer,10,30.47,3.5
ORD-100900,2025-10-18,Middle East,Books,Cookbook,4,25.08,10,90.29,Consumer,Bank Transfer,8,26.06,4.4
ORD-100262,2025-10-18,North America,Sports & Outdoors,Running Shoes,7,703.49,5,4678.21,Consumer,Credit Card,7,7.73,4.4
ORD-100499,2025-10-18,Asia Pacific,Home & Kitchen,Coffee Maker,5,117.77,5,559.41,Consumer,Google Pay,1,48.03,3.3
ORD-101726,2025-10-19,North America,Home & Kitchen,Air Fryer,4,279.26,10,1005.34,SMB,Apple Pay,10,34.66,4.9
ORD-100955,2025-10-19,North America,Sports & Outdoors,Dumbbells,3,347.13,5,989.32,SMB,PayPal,5,16.67,4.5
ORD-100838,2025-10-21,North America,Electronics,Headphones,4,1483.19,0,5932.76,SMB,Apple Pay,2,39.37,5.0
ORD-101952,2025-10-21,North America,Clothing,T-Shirt,4,147.4,10,530.64,Consumer,Google Pay,13,27.3,4.9
ORD-100306,2025-10-21,Asia Pacific,Home & Kitchen,Vacuum Cleaner,6,195.07,0,1170.42,Consumer,Google Pay,2,27.24,4.2
ORD-101768,2025-10-22,Asia Pacific,Electronics,Headphones,5,1362.41,15,5790.24,Consumer,Google Pay,9,44.97,3.7
ORD-100006,2025-10-22,Asia Pacific,Electronics,Smartwatch,8,1396.73,5,10615.15,Consumer,Apple Pay,1,10.15,3.7
ORD-100617,2025-10-22,Europe,Clothing,Hoodie,4,96.28,0,385.12,Consumer,Google Pay,9,11.97,3.7
ORD-100555,2025-10-22,Latin America,Electronics,Headphones,2,938.05,0,1876.1,Consumer,Apple Pay,4,38.57,3.4
ORD-100826,2025-10-23,North America,Books,Non-Fiction,8,33.02,0,264.16,Consumer,Apple Pay,2,48.31,4.4
ORD-100794,2025-10-23,Europe,Books,Fiction,8,20.85,5,158.46,Consumer,Google Pay,12,48.97,4.2
ORD-100313,2025-10-23,Europe,Books,Fiction,4,23.52,5,89.38,Consumer,PayPal,6,31.19,3.0
ORD-100298,2025-10-24,North America,Clothing,Jeans,5,73.99,5,351.45,Consumer,PayPal,1,12.78,4.1
ORD-100758,2025-10-25,Asia Pacific,Clothing,T-Shirt,7,45.37,0,317.59,Consumer,Apple Pay,6,16.23,3.4
ORD-100328,2025-10-25,Asia Pacific,Sports & Outdoors,Yoga Mat,6,508.88,15,2595.29,SMB,PayPal,1,7.76,5.0
ORD-100296,2025-10-25,Latin America,Home & Kitchen,Vacuum Cleaner,6,458.74,5,2614.82,Enterprise,Credit Card,4,32.91,3.6
ORD-101094,2025-10-25,North America,Home & Kitchen,Microwave,7,74.89,0,524.23,Consumer,Apple Pay,13,28.86,4.3
ORD-101212,2025-10-26,North America,Clothing,Jacket,2,15.41,15,26.2,Consumer,PayPal,10,43.03,4.2
ORD-101281,2025-10-26,Asia Pacific,Home & Kitchen,Vacuum Cleaner,3,310.1,10,837.27,Enterprise,Credit Card,13,32.77,4.8
ORD-100818,2025-10-27,Middle East,Clothing,Sneakers,7,63.81,10,402.0,Consumer,PayPal,10,13.85,4.1
ORD-100639,2025-10-28,Asia Pacific,Electronics,Smartwatch,5,1928.95,0,9644.75,Consumer,Apple Pay,7,5.26,3.5
ORD-101996,2025-10-29,Asia Pacific,Sports & Outdoors,Yoga Mat,6,668.25,5,3809.02,Consumer,Credit Card,7,32.94,4.3
ORD-101939,2025-10-30,North America,Books,Cookbook,9,21.81,0,196.29,Consumer,Credit Card,1,12.0,3.6
ORD-100934,2025-10-30,Latin America,Books,Non-Fiction,4,14.92,0,59.68,Consumer,Credit Card,4,36.96,4.0
ORD-101119,2025-10-31,Europe,Home & Kitchen,Air Fryer,5,330.35,20,1321.4,Enterprise,Google Pay,5,15.61,4.9
ORD-100335,2025-10-31,Europe,Clothing,Sneakers,5,141.84,10,638.28,SMB,Credit Card,6,28.64,4.5
ORD-101303,2025-10-31,Latin America,Books,Biography,9,12.23,5,104.57,Consumer,Google Pay,9,44.04,3.4
ORD-100682,2025-10-31,Europe,Clothing,Sneakers,1,106.67,5,101.34,SMB,Apple Pay,6,20.78,4.6
ORD-100129,2025-10-31,Asia Pacific,Clothing,Jeans,1,16.01,0,16.01,SMB,PayPal,2,10.21,3.9
ORD-101642,2025-10-31,Europe,Sports & Outdoors,Bike,2,585.99,0,1171.98,Consumer,Credit Card,10,17.37,4.1
ORD-100847,2025-10-31,North America,Sports & Outdoors,Bike,9,578.16,0,5203.44,Consumer,Bank Transfer,3,11.1,3.7
ORD-100090,2025-11-01,Europe,Electronics,Laptop,1,1316.27,5,1250.46,Consumer,PayPal,7,43.4,3.0
ORD-101628,2025-11-01,Latin America,Sports & Outdoors,Dumbbells,6,351.7,5,2004.69,Consumer,Google Pay,8,17.22,3.9
ORD-100443,2025-11-02,Asia Pacific,Home & Kitchen,Air Fryer,9,361.1,0,3249.9,Enterprise,Apple Pay,2,46.98,4.8
ORD-100362,2025-11-03,Europe,Books,Cookbook,4,13.54,5,51.45,Enterprise,Bank Transfer,6,25.95,2.9
ORD-100568,2025-11-03,North America,Electronics,Smartwatch,3,1782.07,5,5078.9,Consumer,Bank Transfer,1,11.21,3.9
ORD-101427,2025-11-04,Asia Pacific,Books,Biography,4,10.81,15,36.75,Consumer,Credit Card,13,33.28,4.1
ORD-100181,2025-11-04,Europe,Home & Kitchen,Blender,4,112.89,5,428.98,Consumer,Google Pay,10,17.28,5.0
ORD-100459,2025-11-04,Europe,Electronics,Tablet,4,1757.78,0,7031.12,Consumer,Bank Transfer,7,34.72,4.5
ORD-101159,2025-11-04,Asia Pacific,Home & Kitchen,Blender,6,125.14,0,750.84,SMB,Bank Transfer,3,15.69,5.0
ORD-101068,2025-11-04,North America,Clothing,T-Shirt,6,90.15,0,540.9,Consumer,Google Pay,4,37.86,4.4
ORD-100819,2025-11-04,Middle East,Books,Biography,9,27.04,20,194.69,Consumer,PayPal,10,33.31,4.1
ORD-101737,2025-11-05,North America,Home & Kitchen,Coffee Maker,9,348.13,0,3133.17,SMB,PayPal,10,5.25,3.9
ORD-101467,2025-11-05,North America,Electronics,Camera,6,1020.02,0,6120.12,Consumer,Google Pay,10,15.92,3.6
ORD-100060,2025-11-05,North America,Electronics,Laptop,4,801.43,5,3045.43,SMB,Credit Card,6,43.54,3.9
ORD-100885,2025-11-06,Europe,Home & Kitchen,Blender,9,474.88,0,4273.92,Enterprise,Bank Transfer,8,28.94,3.7
ORD-100137,2025-11-06,Asia Pacific,Clothing,Sneakers,6,27.52,0,165.12,Consumer,PayPal,10,38.76,3.9
ORD-100186,2025-11-06,North America,Books,Biography,13,17.31,20,180.02,Consumer,Bank Transfer,10,47.72,3.5
ORD-100272,2025-11-07,Europe,Clothing,Dress,13,19.4,20,201.76,Consumer,Credit Card,6,14.4,4.5
ORD-100782,2025-11-08,Europe,Sports & Outdoors,Running Shoes,4,578.19,15,1965.85,Consumer,Google Pay,1,19.43,5.0
ORD-101759,2025-11-08,Latin America,Electronics,Tablet,1,1053.49,15,895.47,Consumer,Bank Transfer,3,39.66,4.6
ORD-101855,2025-11-08,Europe,Clothing,T-Shirt,13,41.78,10,488.83,Consumer,Google Pay,13,39.95,3.9
ORD-101989,2025-11-09,North America,Clothing,Hoodie,12,100.37,0,1204.44,Consumer,PayPal,10,46.2,4.3
ORD-101295,2025-11-09,Middle East,Electronics,Camera,6,879.97,0,5279.82,Consumer,Credit Card,12,28.33,4.3
ORD-100310,2025-11-09,Latin America,Books,Children's Book,9,31.3,0,281.7,SMB,PayPal,1,43.09,4.2
ORD-100369,2025-11-09,North America,Electronics,Smartwatch,3,1481.09,20,3554.62,Consumer,Credit Card,8,10.57,3.6
ORD-100094,2025-11-09,North America,Home & Kitchen,Coffee Maker,13,309.1,0,4018.3,SMB,Credit Card,11,49.63,4.2
ORD-100061,2025-11-10,North America,Clothing,Jacket,4,35.74,10,128.66,Consumer,Bank Transfer,13,39.74,5.0
ORD-100979,2025-11-10,Europe,Electronics,Tablet,7,1520.34,0,10642.38,SMB,Google Pay,5,27.98,3.2
ORD-100521,2025-11-11,North America,Home & Kitchen,Blender,7,171.84,0,1202.88,SMB,Apple Pay,12,25.61,2.8
ORD-101585,2025-11-11,Asia Pacific,Books,Cookbook,1,14.27,0,14.27,Consumer,PayPal,11,41.83,3.8
ORD-100627,2025-11-11,Europe,Sports & Outdoors,Dumbbells,9,53.02,20,381.74,Consumer,PayPal,1,38.69,3.2
ORD-100180,2025-11-11,Asia Pacific,Books,Fiction,1,20.99,0,20.99,SMB,Apple Pay,6,15.83,3.3
ORD-100350,2025-11-12,North America,Home & Kitchen,Vacuum Cleaner,1,314.94,0,314.94,Consumer,Credit Card,13,32.47,3.6
ORD-100144,2025-11-12,Europe,Clothing,Hoodie,13,23.03,0,299.39,Consumer,PayPal,1,9.46,3.4
ORD-100332,2025-11-12,Europe,Sports & Outdoors,Tent,10,193.12,20,1544.96,SMB,Bank Transfer,5,34.24,4.7
ORD-101638,2025-11-13,Asia Pacific,Sports & Outdoors,Dumbbells,9,197.26,0,1775.34,Consumer,PayPal,8,44.42,3.6
ORD-101749,2025-11-13,Europe,Home & Kitchen,Coffee Maker,13,205.53,0,2671.89,SMB,PayPal,2,33.91,3.8
ORD-100032,2025-11-13,North America,Electronics,Tablet,9,1425.29,15,10903.47,Consumer,PayPal,11,6.96,4.3
ORD-101504,2025-11-13,North America,Home & Kitchen,Air Fryer,10,341.62,5,3245.39,Consumer,Credit Card,12,43.05,3.1
ORD-100005,2025-11-14,Europe,Electronics,Smartphone,6,1698.07,15,8660.16,Consumer,PayPal,9,14.0,4.4
ORD-100442,2025-11-15,Latin America,Clothing,Jeans,6,104.38,0,626.28,Enterprise,Apple Pay,9,40.66,4.2
ORD-101401,2025-11-15,Latin America,Home & Kitchen,Air Fryer,7,95.78,10,603.41,SMB,Credit Card,12,29.3,3.6
ORD-100168,2025-11-16,Middle East,Books,Fiction,1,12.25,20,9.8,Consumer,PayPal,9,48.97,4.3
ORD-101886,2025-11-17,Europe,Clothing,Jeans,7,58.23,0,407.61,Consumer,Apple Pay,4,7.83,4.8
ORD-100290,2025-11-18,North America,Sports & Outdoors,Yoga Mat,10,425.41,0,4254.1,Consumer,PayPal,3,47.49,4.7
ORD-100509,2025-11-20,Asia Pacific,Home & Kitchen,Coffee Maker,12,41.73,5,475.72,Consumer,Credit Card,2,15.54,3.4
ORD-101154,2025-11-21,Asia Pacific,Clothing,Sneakers,7,122.21,0,855.47,SMB,PayPal,6,12.67,4.9
ORD-100588,2025-11-21,North America,Books,Children's Book,6,14.34,10,77.44,SMB,Bank Transfer,1,27.79,3.7
ORD-100235,2025-11-22,Latin America,Sports & Outdoors,Running Shoes,3,527.62,0,1582.86,Consumer,PayPal,2,35.94,3.9
ORD-101644,2025-11-22,Europe,Sports & Outdoors,Tent,12,783.53,20,7521.89,SMB,Google Pay,8,47.99,5.0
ORD-100740,2025-11-22,Asia Pacific,Electronics,Laptop,10,1727.51,0,17275.1,Consumer,PayPal,1,11.87,3.4
ORD-100989,2025-11-22,Asia Pacific,Books,Children's Book,4,17.25,5,65.55,Consumer,Bank Transfer,13,5.36,3.7
ORD-101310,2025-11-23,North America,Sports & Outdoors,Dumbbells,12,164.16,0,1969.92,SMB,PayPal,11,42.24,4.0
ORD-101118,2025-11-23,Europe,Books,Children's Book,1,21.8,20,17.44,Consumer,Credit Card,7,16.8,3.9
ORD-100320,2025-11-23,North America,Books,Non-Fiction,3,18.62,5,53.07,Consumer,Google Pay,1,17.24,4.5
ORD-100064,2025-11-23,Europe,Home & Kitchen,Blender,1,385.01,0,385.01,Consumer,Bank Transfer,4,7.01,3.4
ORD-101081,2025-11-23,Latin America,Sports & Outdoors,Tent,4,211.52,15,719.17,Consumer,Apple Pay,2,5.29,3.6
ORD-101206,2025-11-23,Asia Pacific,Books,Non-Fiction,6,13.07,0,78.42,Consumer,Credit Card,11,35.21,4.3
ORD-100294,2025-11-24,Europe,Electronics,Headphones,13,1886.71,0,24527.23,Consumer,Bank Transfer,12,9.35,3.6
ORD-101675,2025-11-24,Latin America,Home & Kitchen,Air Fryer,13,459.58,15,5078.36,Enterprise,PayPal,6,35.96,4.8
ORD-100797,2025-11-25,Europe,Books,Non-Fiction,9,27.29,10,221.05,Consumer,Bank Transfer,11,30.01,3.9
ORD-101914,2025-11-25,North America,Books,Non-Fiction,10,32.28,10,290.52,Enterprise,Google Pay,1,20.14,4.1
ORD-101466,2025-11-25,North America,Electronics,Headphones,6,1785.05,15,9103.75,Consumer,PayPal,12,33.95,5.0
ORD-100028,2025-11-26,North America,Electronics,Headphones,1,1692.97,0,1692.97,Consumer,Apple Pay,13,32.14,3.4
ORD-100376,2025-11-27,North America,Clothing,T-Shirt,1,23.45,0,23.45,Consumer,Credit Card,13,31.56,4.6
ORD-101058,2025-11-28,Asia Pacific,Books,Fiction,13,16.08,0,209.04,SMB,Google Pay,9,41.73,3.8
ORD-100437,2025-11-29,North America,Books,Children's Book,12,29.58,20,283.97,SMB,Credit Card,10,45.81,4.0
ORD-100136,2025-11-29,North America,Books,Fiction,1,25.61,15,21.77,Consumer,Google Pay,4,29.25,3.0
ORD-100033,2025-11-29,Europe,Clothing,Jeans,4,46.96,0,187.84,Consumer,PayPal,1,42.51,3.3
ORD-100109,2025-11-30,Europe,Clothing,Sneakers,12,54.96,0,659.52,SMB,Credit Card,11,47.37,5.0
ORD-100155,2025-11-30,North America,Home & Kitchen,Air Fryer,9,32.57,15,249.16,SMB,Google Pay,5,17.17,4.8
ORD-101905,2025-12-01,Asia Pacific,Clothing,Jacket,9,147.83,0,1330.47,Consumer,Credit Card,2,29.72,4.6
ORD-100066,2025-12-02,North America,Books,Cookbook,9,26.1,15,199.66,Consumer,Apple Pay,12,43.0,4.7
ORD-100669,2025-12-02,Asia Pacific,Home & Kitchen,Microwave,12,75.69,0,908.28,Consumer,Credit Card,6,42.77,3.8
ORD-100304,2025-12-02,North America,Books,Biography,13,25.62,20,266.45,Enterprise,Credit Card,5,47.41,3.4
ORD-100352,2025-12-02,North America,Sports & Outdoors,Bike,1,666.79,10,600.11,SMB,Bank Transfer,6,31.55,5.0
ORD-101601,2025-12-02,North America,Electronics,Laptop,1,1530.29,0,1530.29,Consumer,Credit Card,11,39.24,4.6
ORD-100759,2025-12-03,Europe,Sports & Outdoors,Bike,12,764.09,20,7335.26,SMB,Apple Pay,13,10.18,4.7
ORD-101220,2025-12-04,Europe,Sports & Outdoors,Tent,9,462.89,10,3749.41,Consumer,Apple Pay,8,41.22,4.4
ORD-100914,2025-12-04,North America,Sports & Outdoors,Tent,10,680.36,10,6123.24,SMB,Bank Transfer,12,23.56,4.2
ORD-100907,2025-12-04,North America,Sports & Outdoors,Yoga Mat,13,227.44,10,2661.05,SMB,Google Pay,6,15.84,3.4
ORD-100253,2025-12-04,Europe,Books,Non-Fiction,12,19.18,0,230.16,Consumer,Google Pay,6,44.57,3.8
ORD-100924,2025-12-05,Europe,Electronics,Camera,1,670.36,15,569.81,Consumer,Credit Card,1,48.67,4.4
ORD-100196,2025-12-05,North America,Sports & Outdoors,Tent,4,502.75,5,1910.45,SMB,Apple Pay,2,24.86,4.8
ORD-100243,2025-12-06,Europe,Electronics,Smartphone,12,1739.86,0,20878.32,Enterprise,PayPal,3,6.4,4.4
ORD-101442,2025-12-06,North America,Sports & Outdoors,Bike,13,235.39,10,2754.06,Consumer,Apple Pay,2,20.26,4.3
ORD-101566,2025-12-07,North America,Electronics,Smartphone,1,311.14,15,264.47,SMB,Credit Card,4,32.66,4.9
ORD-101627,2025-12-08,North America,Electronics,Smartwatch,12,1003.5,5,11439.9,Consumer,PayPal,8,11.09,4.7
ORD-101032,2025-12-08,Asia Pacific,Sports & Outdoors,Running Shoes,12,686.95,0,8243.4,Consumer,PayPal,7,32.01,2.7
ORD-101619,2025-12-08,North America,Home & Kitchen,Vacuum Cleaner,9,146.96,10,1190.38,Consumer,Apple Pay,3,19.25,5.0
ORD-101869,2025-12-09,Europe,Sports & Outdoors,Bike,6,316.83,0,1900.98,Consumer,Bank Transfer,2,19.15,3.1
ORD-100769,2025-12-09,Europe,Electronics,Camera,12,341.38,0,4096.56,SMB,Apple Pay,2,15.34,4.0
ORD-100687,2025-12-10,Europe,Sports & Outdoors,Dumbbells,9,53.81,15,411.65,Consumer,Bank Transfer,8,32.07,4.3
ORD-100674,2025-12-10,North America,Books,Non-Fiction,13,26.36,5,325.55,Enterprise,Credit Card,1,6.66,5.0
ORD-101716,2025-12-11,North America,Clothing,T-Shirt,13,116.05,20,1206.92,SMB,Google Pay,3,26.04,4.6
ORD-100203,2025-12-11,Asia Pacific,Sports & Outdoors,Dumbbells,12,757.22,0,9086.64,Consumer,Bank Transfer,12,14.72,3.7
ORD-100609,2025-12-12,Europe,Books,Cookbook,4,32.16,10,115.78,SMB,Apple Pay,2,44.62,3.9
ORD-100679,2025-12-12,Asia Pacific,Electronics,Smartwatch,13,1782.61,15,19697.84,Consumer,Apple Pay,11,10.96,4.0
ORD-101959,2025-12-13,Latin America,Clothing,Jeans,12,41.38,15,422.08,Consumer,Bank Transfer,2,34.45,3.4
ORD-100029,2025-12-13,Asia Pacific,Home & Kitchen,Air Fryer,13,205.87,0,2676.31,SMB,PayPal,6,15.65,5.0
ORD-101765,2025-12-14,Asia Pacific,Books,Non-Fiction,12,29.6,0,355.2,Consumer,Credit Card,7,45.09,4.3
ORD-101424,2025-12-14,North America,Electronics,Headphones,12,1128.79,0,13545.48,SMB,Credit Card,3,26.61,3.5
ORD-100761,2025-12-14,Asia Pacific,Electronics,Camera,13,1799.31,0,23391.03,Consumer,PayPal,13,34.92,3.9
ORD-100361,2025-12-14,North America,Books,Non-Fiction,1,24.5,10,22.05,Consumer,PayPal,2,40.14,4.0
ORD-100859,2025-12-14,North America,Electronics,Tablet,3,788.64,0,2365.92,Consumer,Google Pay,13,20.72,5.0
ORD-100267,2025-12-14,Europe,Electronics,Headphones,3,589.28,20,1414.27,Consumer,Credit Card,3,36.67,3.6
ORD-101046,2025-12-14,Europe,Clothing,Sneakers,4,64.75,0,259.0,Consumer,Bank Transfer,13,29.09,3.7
ORD-101349,2025-12-15,North America,Electronics,Smartwatch,10,387.36,0,3873.6,Consumer,Bank Transfer,10,5.72,3.5
ORD-100317,2025-12-15,Asia Pacific,Books,Cookbook,10,18.47,15,156.99,Consumer,Bank Transfer,12,12.67,5.0
